pragmeta_trial_id,domain_name,quote,best_match,best_paragraph,ratio
714,Recruitment,Nurses were told to make up to four attempts to contact the patient by phone.,Nurses were told to make up to four attempts to contact the patient by phone.,"—Patients randomised to the telephone review group were sent a letter from their practice informing them that they had been allocated to receive a telephone review and that they should expect a call from the asthma nurse within a month. Nurses were told to make up to four attempts to contact the patient by phone. The nurses were given no instructions about the content of the review except that it should reflect their normal practice and be appropriate to each patient's clinical need. Details about the consultation, including failed attempts at phone calls and the duration of the consultation, were recorded immediately after the review on a piloted consultation record. Nurses arranged any follow up consultations (whether in the surgery or by telephone) they deemed clinically necessary. Patients were free to arrange any consultations they wished.",100.0
714,Recruitment,Telephone consultations are safe alternatives in the triage of requests for same day appointments and out of hours care.,Telephone consultations are safe alternatives in the triage of requests for same day appointments and out of hours care.,"Improving access to health care is an NHS priority.6 With the development of telephone services such as NHS Direct, a culture is evolving in which telephone consultations are increasingly accepted as alternatives to face to face contacts.7 Many general practitioners now accept calls from patients, with some doctors reserving specific times of day for such consultations.8 Telephone consultations are safe alternatives in the triage of requests for same day appointments and out of hours care.9–11 Patients' satisfaction with telephone consultations is high.12",100.0
714,Setting,Four general practices in England.,Four general practices in England.,Four general practices in England.,100.0
714,Setting,"Our practices were all “asthma interested”—they all had specialist nurses with considerable experience of providing asthma care, potentially enhancing their skills to undertake telephone consultations.","Our practices were all “asthma interested”—they all had specialist nurses with considerable experience of providing asthma care, potentially enhancing their skills to undertake telephone consultations.","Despite the broad entry criteria, two factors limit the generalisability of our findings. Our practices were all “asthma interested”—they all had specialist nurses with considerable experience of providing asthma care, potentially enhancing their skills to undertake telephone consultations. Also, our participants were slightly older than the total eligible population and may not be wholly representative of all adults with asthma in these practices.",100.0
714,Organization,"Our study aimed to reflect, as far as possible, normal care of patients with asthma in the participating practices. We asked nurses not to change their clinical practice.","Our study aimed to reflect, as far as possible, normal care of patients with asthma in the participating practices. We asked nurses not to change their clinical practice.","Our study aimed to reflect, as far as possible, normal care of patients with asthma in the participating practices. We asked nurses not to change their clinical practice. Consultations were generally incorporated into the normal workload, although nurses observed that the end of the day was often a good time to make phone calls. Using validated instruments we obtained data on several clinical and practice related outcomes.",100.0
714,Flexibility (delivery),Nurses were given no instructions about the content of the review except that it should reflect their normal practice and be appropriate to each patient's clinical need.,nurses were given no instructions about the content of the review except that it should reflect their normal practice and be appropriate to each patient's clinical need,"—Patients randomised to the telephone review group were sent a letter from their practice informing them that they had been allocated to receive a telephone review and that they should expect a call from the asthma nurse within a month. Nurses were told to make up to four attempts to contact the patient by phone. The nurses were given no instructions about the content of the review except that it should reflect their normal practice and be appropriate to each patient's clinical need. Details about the consultation, including failed attempts at phone calls and the duration of the consultation, were recorded immediately after the review on a piloted consultation record. Nurses arranged any follow up consultations (whether in the surgery or by telephone) they deemed clinically necessary. Patients were free to arrange any consultations they wished.",100.0
714,Follow-up,Follow up questionnaires on morbidity and satisfaction with the consultation were sent to the patients at three months.,Follow up questionnaires on morbidity and satisfaction with the consultation were sent to the patients at three months.,"To measure asthma morbidity we used the “short Q,” a validated score incorporating three questions recommended by the Royal College of Physicians as outcome indicators for routine use in asthma care.17,18 We used the nursing care satisfaction questionnaire to measure satisfaction with the consultations.19 This questionnaire is validated for nurse consultations and has good discriminant validity, permitting comparison of quality of care.20 Other secondary outcome measures were the duration of consultation, as recorded by the nurses at the end of the consultation, and use of healthcare resources during the three month study period, obtained by the nurses through a search of electronic and paper general practice records. Baseline questionnaires were sent with the initial letter to the patients. Follow up questionnaires on morbidity and satisfaction with the consultation were sent to the patients at three months.",100.0
714,Primary outcome,"Primary outcome measures were the proportion of patients reviewed within three months of randomisation and change in asthma related quality of life, as measured by the Juniper mini asthma quality of life questionnaire.","Primary outcome measures were the proportion of patients reviewed within three months of randomisation and change in asthma related quality of life, as measured by the Juniper mini asthma quality of life questionnaire.","—Primary outcome measures were the proportion of patients reviewed within three months of randomisation and change in asthma related quality of life, as measured by the Juniper mini asthma quality of life questionnaire.14 This validated instrument is widely used in asthma research.15 It has 15 questions (responses are rated on a scale from 1 (greatest impairment) to 7) and is responsive to change with a minimum important difference of 0.5 for both improvement and deterioration in clinical condition.14,16",100.0
714,Primary analysis,"On an intention to treat analysis, 101 of the 137 patients (74%) allocated to the telephone arm were reviewed, compared with 68 of the 141 patients (48%) in the face to face consultation arm.","On an intention to treat analysis, 101 of the 137 patients (74%) allocated to the telephone arm were reviewed, compared with 68 of the 141 patients (48%) in the face to face consultation arm","—On an intention to treat analysis, 101 of the 137 patients (74%) allocated to the telephone arm were reviewed, compared with 68 of the 141 patients (48%) in the face to face consultation arm (risk difference 26% (95% confidence interval 14% to 37%; P<0.001; number needed to treat 3.8 (2.7 to 7.1)).",100.0
715,Eligibility,"The inclusion criteria were: a positive diagnosis of RA (1987 American College of Rheumatology (ACR) criteria),29 age 18 years or older and the ability to complete questionnaires unaided. Exclusions were: unstabilised concomitant disease, awaiting surgery and already receiving care from the practitioners involved in the study.","The inclusion criteria were: a positive diagnosis of RA (1987 American College of Rheumatology (ACR) criteria),29 age 18 years or older and the ability to complete questionnaires unaided. Exclusions were: unstabilised concomitant disease, awaiting surgery and already receiving care from the practitioners involved in the study.","The inclusion criteria were: a positive diagnosis of RA (1987 American College of Rheumatology (ACR) criteria),29 age 18 years or older and the ability to complete questionnaires unaided. Exclusions were: unstabilised concomitant disease, awaiting surgery and already receiving care from the practitioners involved in the study. After gaining patient consent, demographics and disease activity score in 28 joints (DAS28), patients were randomly assigned using a remote secure telephone randomisation service provided by Leeds University Clinical Trials Research Unit. Randomisation was on a 1 : 1 basis to either NLC (experimental group) or rheumatologist-led care (RLC) (control group), by random permuted blocks, using the stratification factors, centre and DAS28 (low disease activity DAS28≤3.2, or moderate to high disease activity DAS28>3.2).30 The independent assessors, performing the joint counts for DAS28, were masked.",100.0
715,Recruitment,The study was conducted in outpatient clinics of 10 rheumatology centres across the UK.,The study was conducted in outpatient clinics of 10 rheumatology centres across the UK.,"This was a multicentre pragmatic RCT. The assessment of clinical effects followed a non-inferiority design, while patient satisfaction and cost-effectiveness assessments followed a superiority design. The study was conducted in outpatient clinics of 10 rheumatology centres across the UK. The study protocol is published elsewhere.28",100.0
715,Setting,The study was conducted in outpatient clinics of 10 rheumatology centres across the UK.,The study was conducted in outpatient clinics of 10 rheumatology centres across the UK.,"This was a multicentre pragmatic RCT. The assessment of clinical effects followed a non-inferiority design, while patient satisfaction and cost-effectiveness assessments followed a superiority design. The study was conducted in outpatient clinics of 10 rheumatology centres across the UK. The study protocol is published elsewhere.28",100.0
715,Organization,"This study required three practitioners at each centre; a CNS, a rheumatologist and a blind independent assessor. Nine CNS and 10 rheumatologists delivered the interventions. The CNS had a median experience of 10 years in their current post while the rheumatologists had a median of 9 years at consultant level.","This study required three practitioners at each centre; a CNS, a rheumatologist and a blind independent assessor. Nine CNS and 10 rheumatologists delivered the interventions. The CNS had a median experience of 10 years in their current post while the rheumatologists had a median of 9 years at consultant level.","This study required three practitioners at each centre; a CNS, a rheumatologist and a blind independent assessor. Nine CNS and 10 rheumatologists delivered the interventions. The CNS had a median experience of 10 years in their current post while the rheumatologists had a median of 9 years at consultant level. The CNS have experience in running nurse-led clinics and usually have a postgraduate qualification in rheumatology nursing and/or prescribing. Independent assessors were health professionals trained to perform joint counts and calculating the DAS28.",100.0
715,Flexibility (delivery),"The NLC interventions usually include allocated 30-min time slots in which the CNS takes history, performs physical examination, pain control, prescribing or recommending medication and dosage changes, intra-articular or intramuscular steroid injections, provision of patient education, psychosocial support and ordering blood tests or X-rays.","The NLC interventions usually include allocated 30-min time slots in which the CNS takes history, performs physical examination, pain control, prescribing or recommending medication and dosage changes, intra-articular or intramuscular steroid injections, provision of patient education, psychosocial support and ordering blood tests or X-rays.","The NLC interventions usually include allocated 30-min time slots in which the CNS takes history, performs physical examination, pain control, prescribing or recommending medication and dosage changes, intra-articular or intramuscular steroid injections, provision of patient education, psychosocial support and ordering blood tests or X-rays. Referrals for ward admission, to the rheumatologist or other health professionals, were carried out as appropriate. The usual RLC is similar to the above except that it usually involves an allocated 15-min time slot. All interventions, referrals and the duration of the consultation were recorded in a standard ‘consultation checklist’ designed for this study. Both practitioners saw patients according to the protocol and any extra visits or admissions were recorded.",100.0
715,Flexibility (adherence),NLC has lower consultation costs.,NLC has lower consultation costs.,"NLC has lower consultation costs. While there were no significant differences in the overall mean costs, NLC tended to have lower healthcare costs especially after adjustment for baseline biological agent use (table 3). A summary of disaggregated costs is provided in supplementary table S5 (available online only).",100.0
715,Follow-up,"Patients were seen by their respective practitioners at baseline and at weeks 13, 26, 39 and 52.","Patients were seen by their respective practitioners at baseline and at weeks 13, 26, 39 and 52.","When patients arrived at the clinic, the independent assessor performed ‘joint counts’ for DAS28 and then oversaw the completion of self-reported pain visual analogue scale (pain-VAS), fatigue-VAS and duration of morning stiffness. The patients were then given questionnaires in ‘freepost’ return envelopes before consultation with their allocated practitioner. The training of independent assessors was conducted during the study set-up meetings. The rheumatologists and CNS delivering the interventions did not have any special training as they were expected to undertake their ‘normal’ practice, having agreed to follow the study protocol. Patients were seen by their respective practitioners at baseline and at weeks 13, 26, 39 and 52.",100.0
715,Primary outcome,"The primary outcome was the disease activity score (DAS28) assessed at baseline, weeks 13, 26, 39 and 52; the non-inferiority margin being DAS28 change of 0.6.","The primary outcome was the disease activity score (DAS28) assessed at baseline, weeks 13, 26, 39 and 52; the non-inferiority margin being DAS28 change of 0.6.","In a multicentre pragmatic randomised controlled trial, the assessment of clinical effects followed a non-inferiority design, while patient satisfaction and cost assessments followed a superiority design. Participants were 181 adults with RA randomly assigned to either NLC or rheumatologist-led care (RLC), both arms carrying out their normal practice. The primary outcome was the disease activity score (DAS28) assessed at baseline, weeks 13, 26, 39 and 52; the non-inferiority margin being DAS28 change of 0.6. Mean differences between the groups were estimated controlling for covariates following per-protocol (PP) and intention-to-treat (ITT) strategies. The economic evaluation (NHS and healthcare perspectives) estimated cost relative to change in DAS28 and quality-adjusted life-years (QALY) derived from EQ5D.",100.0
715,Primary analysis,Analysis followed per-protocol (PP) and intention-to-treat (ITT) approaches.,Analysis followed per-protocol (PP) and intention-to-treat (ITT) approaches.,"Analysis followed per-protocol (PP) and intention-to-treat (ITT) approaches.37 The former was based on evaluation of all participants who completed the five treatment sessions and focussed on a complete case analysis; the latter was based on evaluation of all trial participants as allocated. For the ITT approach, missing data were imputed via multiple imputation using chained equations; 20 imputed datasets were computed on guidance that the number needed should approximate the percentage of incomplete cases.38",100.0
722,Eligibility,"Men and women aged ≥18 years at high CVD risk, defined as either established CVD (history of coronary, ischaemic cerebrovascular, or peripheral vascular disease) or an estimated five-year CVD risk of ≥15% (using the Framingham risk equation, including a 5% increment for Aboriginal or Torres Strait Islander identification)21 were eligible.","Men and women aged ≥18 years at high CVD risk, defined as either established CVD (history of coronary, ischaemic cerebrovascular, or peripheral vascular disease) or an estimated five-year CVD risk of ≥15% (using the Framingham risk equation, including a 5% increment for Aboriginal or Torres Strait Islander identification)21 were eligible.","Men and women aged ≥18 years at high CVD risk, defined as either established CVD (history of coronary, ischaemic cerebrovascular, or peripheral vascular disease) or an estimated five-year CVD risk of ≥15% (using the Framingham risk equation, including a 5% increment for Aboriginal or Torres Strait Islander identification)21 were eligible. Each participant had to have, in their doctor’s view, indications for all and no contraindications to any component of at least one of two polypills – version 1 (containing aspirin 75 mg, simvastatin 40 mg, lisinopril 10 mg, atenolol 50 mg) or version 2 (containing aspirin 75 mg, simvastatin 40 mg, lisinopril 10 mg, hydrochlorothiazide 12.5 mg). Participants were excluded if it was felt clinically inappropriate to alter medications.",100.0
722,Recruitment,Participants were excluded if it was felt clinically inappropriate to alter medications.,Participants were excluded if it was felt clinically inappropriate to alter medications.,Participants,100.0
722,Setting,All participants were treated by their regular doctor following randomization.,All participants were treated by their regular doctor following randomization.,"All participants were treated by their regular doctor following randomization. No attempt was made to influence the management of usual care participants. Those allocated to the polypill-based strategy were prescribed one of the polypill versions at the discretion of their doctor, to be taken at a time suggested by the doctor. No attempt was made to influence any other aspect of their management. The doctor could, at any time, change prescription to the alternative polypill version, add drugs on top of the polypill, or withdraw the polypill and substitute individual drugs of their choice.",100.0
722,Organization,"The Kanyini GAP trial was designed to be highly pragmatic with the prescribing, dispensing and payment for polypill occurring identically to what would be usual care, if the polypill were to be marketed in Australia and subsidized through the Pharmaceutical Benefits Scheme.","The Kanyini GAP trial was designed to be highly pragmatic with the prescribing, dispensing and payment for polypill occurring identically to what would be usual care, if the polypill were to be marketed in Australia and subsidized through the Pharmaceutical Benefits Scheme.",a,100.0
722,Flexibility (delivery),"No attempt was made to influence any other aspect of their management. The doctor could, at any time, change prescription to the alternative polypill version, add drugs on top of the polypill, or withdraw the polypill and substitute individual drugs of their choice.","No attempt was made to influence any other aspect of their management. The doctor could, at any time, change prescription to the alternative polypill version, add drugs on top of the polypill, or withdraw the polypill and substitute individual drugs of their choice.","All participants were treated by their regular doctor following randomization. No attempt was made to influence the management of usual care participants. Those allocated to the polypill-based strategy were prescribed one of the polypill versions at the discretion of their doctor, to be taken at a time suggested by the doctor. No attempt was made to influence any other aspect of their management. The doctor could, at any time, change prescription to the alternative polypill version, add drugs on top of the polypill, or withdraw the polypill and substitute individual drugs of their choice.",100.0
722,Flexibility (adherence),"The adherence outcome was a composite of adherence to all three treatment modalities, but there were smaller adherence improvements for each individual treatment modality.","The adherence outcome was a composite of adherence to all three treatment modalities, but there were smaller adherence improvements for each individual treatment modality.",a,100.0
722,Follow-up,Participants attended the primary healthcare centres for trial assessments at randomization and 12 month intervals thereafter.,Participants attended the primary healthcare centres for trial assessments at randomization and 12 month intervals thereafter.,Participants,100.0
722,Primary outcome,"Primary outcomes were self-reported use of indicated combination treatment (antiplatelet, statin and ≥2 BP lowering therapies for ≥4 of the previous seven days) at study end; and changes in systolic BP and total cholesterol from baseline to study end.","Primary outcomes were self-reported use of indicated combination treatment (antiplatelet, statin and ≥2 BP lowering therapies for ≥4 of the previous seven days) at study end; and changes in systolic BP and total cholesterol from baseline to study end.","Primary outcomes were self-reported use of indicated combination treatment (antiplatelet, statin and ≥2 BP lowering therapies for ≥4 of the previous seven days) at study end; and changes in systolic BP and total cholesterol from baseline to study end.",100.0
722,Primary analysis,All analyses were conducted on an intention-to-treat basis without imputation of missing data.,All analyses were conducted on an intention-to-treat basis without imputation of missing data.,"All analyses were conducted on an intention-to-treat basis without imputation of missing data. While formal adjustments for multiple tests were not made, findings are interpreted in the light of the number of comparisons made and the significance level of the result.24",100.0
725,Eligibility,Patients were followed up for 2 years (up to April 2013) and 215 had complete follow-up data.,Patients were followed up for 2 years (up to April 2013) and 215 had complete follow-up data.,"Design, Setting, and Participants  A pragmatic, multicenter, parallel-group, randomized clinical trial, the Proximal Fracture of the Humerus Evaluation by Randomization (PROFHER) trial, recruited 250 patients aged 16 years or older (mean age, 66 years [range, 24-92 years]; 192 [77%] were female; and 249 [99.6%] were white) who presented at the orthopedic departments of 32 acute UK National Health Service hospitals between September 2008 and April 2011 within 3 weeks after sustaining a displaced fracture of the proximal humerus involving the surgical neck. Patients were followed up for 2 years (up to April 2013) and 215 had complete follow-up data. The data for 231 patients (114 in surgical group and 117 in nonsurgical group) were included in the primary analysis.",100.0
725,Recruitment,"The PROFHER collaborators recruited patients for this pragmatic, open, multicenter, parallel-group, superiority, randomized clinical trial between September 2008 and April 2011 from orthopedic departments (fracture clinics or wards) at 32 acute UK National Health Service hospitals.","The PROFHER collaborators recruited patients for this pragmatic, open, multicenter, parallel-group, superiority, randomized clinical trial between September 2008 and April 2011 from orthopedic departments (fracture clinics or wards) at 32 acute UK National Health Service hospitals.","The PROFHER collaborators recruited patients for this pragmatic, open, multicenter, parallel-group, superiority, randomized clinical trial between September 2008 and April 2011 from orthopedic departments (fracture clinics or wards) at 32 acute UK National Health Service hospitals. There was 1 additional National Health Service hospital that screened but failed to recruit patients into the PROFHER trial. All 33 hospitals routinely provide surgical and nonsurgical fracture treatment. Patients received their allocated treatment from the recruiting hospital. Care pathways for all patients included outpatient- and community-based rehabilitation, which primarily comprised 1 or more 1-on-1 sessions with a physiotherapist that focused on restoring function. Follow-up was up to 2 years (until April 2013) for all patients.",100.0
725,Setting,"The PROFHER collaborators recruited patients for this pragmatic, open, multicenter, parallel-group, superiority, randomized clinical trial between September 2008 and April 2011 from orthopedic departments (fracture clinics or wards) at 32 acute UK National Health Service hospitals.","The PROFHER collaborators recruited patients for this pragmatic, open, multicenter, parallel-group, superiority, randomized clinical trial between September 2008 and April 2011 from orthopedic departments (fracture clinics or wards) at 32 acute UK National Health Service hospitals.","The PROFHER collaborators recruited patients for this pragmatic, open, multicenter, parallel-group, superiority, randomized clinical trial between September 2008 and April 2011 from orthopedic departments (fracture clinics or wards) at 32 acute UK National Health Service hospitals. There was 1 additional National Health Service hospital that screened but failed to recruit patients into the PROFHER trial. All 33 hospitals routinely provide surgical and nonsurgical fracture treatment. Patients received their allocated treatment from the recruiting hospital. Care pathways for all patients included outpatient- and community-based rehabilitation, which primarily comprised 1 or more 1-on-1 sessions with a physiotherapist that focused on restoring function. Follow-up was up to 2 years (until April 2013) for all patients.",100.0
725,Organization,"It was emphasized that good standards of care, both surgical and nonsurgical, should be provided throughout the treatment pathway for the injury, including surgical care or management of the sling, postoperative care, and rehabilitation in both groups.","It was emphasized that good standards of care, both surgical and nonsurgical, should be provided throughout the treatment pathway for the injury, including surgical care or management of the sling, postoperative care, and rehabilitation in both groups.","It was emphasized that good standards of care, both surgical and nonsurgical, should be provided throughout the treatment pathway for the injury, including surgical care or management of the sling, postoperative care, and rehabilitation in both groups. Participating hospitals did not introduce new or experimental interventions for these fractures during the study. To avoid learning curve problems, surgeons and physiotherapists used surgical interventions and procedures with which they were familiar.",100.0
725,Flexibility (delivery),"It was emphasized that good standards of care, both surgical and nonsurgical, should be provided throughout the treatment pathway for the injury, including surgical care or management of the sling, postoperative care, and rehabilitation in both groups.","It was emphasized that good standards of care, both surgical and nonsurgical, should be provided throughout the treatment pathway for the injury, including surgical care or management of the sling, postoperative care, and rehabilitation in both groups.","It was emphasized that good standards of care, both surgical and nonsurgical, should be provided throughout the treatment pathway for the injury, including surgical care or management of the sling, postoperative care, and rehabilitation in both groups. Participating hospitals did not introduce new or experimental interventions for these fractures during the study. To avoid learning curve problems, surgeons and physiotherapists used surgical interventions and procedures with which they were familiar.",100.0
725,Flexibility (adherence),Participating hospitals did not introduce new or experimental interventions for these fractures during the study.,Participating hospitals did not introduce new or experimental interventions for these fractures during the study.,"It was emphasized that good standards of care, both surgical and nonsurgical, should be provided throughout the treatment pathway for the injury, including surgical care or management of the sling, postoperative care, and rehabilitation in both groups. Participating hospitals did not introduce new or experimental interventions for these fractures during the study. To avoid learning curve problems, surgeons and physiotherapists used surgical interventions and procedures with which they were familiar.",100.0
725,Follow-up,Patients were followed up for 2 years (up to April 2013) and 215 had complete follow-up data.,Patients were followed up for 2 years (up to April 2013) and 215 had complete follow-up data.,"Design, Setting, and Participants  A pragmatic, multicenter, parallel-group, randomized clinical trial, the Proximal Fracture of the Humerus Evaluation by Randomization (PROFHER) trial, recruited 250 patients aged 16 years or older (mean age, 66 years [range, 24-92 years]; 192 [77%] were female; and 249 [99.6%] were white) who presented at the orthopedic departments of 32 acute UK National Health Service hospitals between September 2008 and April 2011 within 3 weeks after sustaining a displaced fracture of the proximal humerus involving the surgical neck. Patients were followed up for 2 years (up to April 2013) and 215 had complete follow-up data. The data for 231 patients (114 in surgical group and 117 in nonsurgical group) were included in the primary analysis.",100.0
725,Primary outcome,"The primary outcome was the Oxford Shoulder Score (range, 0-48; higher scores indicate better outcomes) assessed during a 2-year period, with assessment and data collection at 6, 12, and 24 months.","res  Primary outcome was the Oxford Shoulder Score (range, 0-48; higher scores indicate better outcomes) assessed during a 2-year period, with assessment and data collection at 6, 12, and 24 month","Main Outcomes and Measures  Primary outcome was the Oxford Shoulder Score (range, 0-48; higher scores indicate better outcomes) assessed during a 2-year period, with assessment and data collection at 6, 12, and 24 months. Sample size was based on a minimal clinically important difference of 5 points for the Oxford Shoulder Score. Secondary outcomes were the Short-Form 12 (SF-12), complications, subsequent therapy, and mortality.",98.9795918367347
725,Primary analysis,"Analyses followed a prespecified analysis plan, endorsed by the data monitoring and ethics committee, and were performed using Stata version 12 (StataCorp). All analyses were on an intention-to-treat basis and included all randomized patients in the groups to which they were randomized.","Analyses followed a prespecified analysis plan, endorsed by the data monitoring and ethics committee, and were performed using Stata version 12 (StataCorp). All analyses were on an intention-to-treat basis and included all randomized patients in the groups to which they were randomized.","Analyses followed a prespecified analysis plan, endorsed by the data monitoring and ethics committee, and were performed using Stata version 12 (StataCorp). All analyses were on an intention-to-treat basis and included all randomized patients in the groups to which they were randomized. Significance tests were 2-sided at the 5% significance level.",100.0
733,Eligibility,Patients were eligible to participate if they were: community dwelling aged ≥65 years; independently mobile (with or without a walking aid); and physically able to take part in group exercise.,"re eligible to participate if they were:

    community dwelling aged ≥65 years;
    independently mobile (with or without a walking aid); and
    physically able to take part in group exerci",Patients were eligible to participate if they were:,93.19371727748691
733,Eligibility,Patients were excluded if they: had experienced ≥3 falls in the previous year; had unstable clinical conditions; would be unable to follow instructions about exercise safely; or were receiving palliative care.,"re excluded if they:

    had experienced ≥3 falls in the previous year;
    had unstable clinical conditions;
    would be unable to follow instructions about exercise safely; or
    were receiving palliativ",Patients were excluded if they:,91.82692307692307
733,Recruitment,"Practices were recruited with assistance from Primary Care Research Networks for London, Derby, and Nottingham. Patients aged ≥65 years were identified by searches of computerised medical records and invited to participate by letter from their GP.","Practices were recruited with assistance from Primary Care Research Networks for London, Derby, and Nottingham. Patients aged ≥65 years were identified by searches of computerised medical records and invited to participate by letter from their GP.","Practices were recruited with assistance from Primary Care Research Networks for London, Derby, and Nottingham. Patients aged ≥65 years were identified by searches of computerised medical records and invited to participate by letter from their GP.",100.0
733,Setting,"Pragmatic three-arm, parallel-design cluster randomised controlled trial involving 1256 people aged ≥65 years (of 20 507 invited) recruited from 43 general practices in London, Nottingham, and Derby.","Pragmatic three-arm, parallel-design cluster randomised controlled trial involving 1256 people aged ≥65 years (of 20 507 invited) recruited from 43 general practices in London, Nottingham, and Derby.","Pragmatic three-arm, parallel-design cluster randomised controlled trial involving 1256 people aged ≥65 years (of 20 507 invited) recruited from 43 general practices in London, Nottingham, and Derby.",100.0
733,Organization,"The interventions were the home-based Otago Exercise Programme (OEP), and a group-based exercise programme called Falls Management Exercise (FaME).","he interventions were the home-based Otago Exercise Programme (OEP),10 and a group-based exercise programme called Falls Management Exercise (FaM","The interventions were the home-based Otago Exercise Programme (OEP),10 and a group-based exercise programme called Falls Management Exercise (FaME).11 The FaME intervention took place in a group once a week and included exercises to be carried out at home, unsupervised, twice weekly. The OEP was undertaken at home, unsupervised, and comprised exercises to be done three times per week. The programmes included the following progression:",98.62068965517241
733,Organization,"Volunteer peer mentors supported participants in the OEP arm, and weekly FaME classes were run in local venues by postural stability instructors trained to work with older people.","Volunteer peer mentors supported participants in the OEP arm, and weekly FaME classes were run in local venues by postural stability instructors trained to work with older people.","Volunteer peer mentors supported participants in the OEP arm, and weekly FaME classes were run in local venues by postural stability instructors trained to work with older people. Both interventions were delivered for 24 weeks. Participants in the usual-care arm were not offered either programme.",100.0
733,Flexibility (delivery),"The interventions were the home-based Otago Exercise Programme (OEP), and a group-based exercise programme called Falls Management Exercise (FaME).","he interventions were the home-based Otago Exercise Programme (OEP),10 and a group-based exercise programme called Falls Management Exercise (FaM","The interventions were the home-based Otago Exercise Programme (OEP),10 and a group-based exercise programme called Falls Management Exercise (FaME).11 The FaME intervention took place in a group once a week and included exercises to be carried out at home, unsupervised, twice weekly. The OEP was undertaken at home, unsupervised, and comprised exercises to be done three times per week. The programmes included the following progression:",98.62068965517241
733,Flexibility (delivery),"The programmes included the following progression: OEP — ankle weights and hand holds; and FaME — resistance bands and hand holds, plus a move to more dynamic balance work and floor work with postural stability instructors.","rogrammes included the following progression:

    OEP — ankle weights and hand holds; and
    FaME — resistance bands and hand holds, plus a move to more dynamic balance work and floor work with postural stability instruc","    FaME — resistance bands and hand holds, plus a move to more dynamic balance work and floor work with postural stability instructors.",95.94594594594594
733,Flexibility (adherence),"Adherence was defined as (minutes spent exercising/intended minutes) 100%, where patients with values exceeding 75% were regarded as ‘adherent’.","Adherence was defined as (minutes spent exercising/intended minutes) 100%, where patients with values exceeding 75% were regarded as ‘adherent’.",Adherence,100.0
733,Follow-up,"Participants were followed up every 6 months after the end of the intervention period, until 24 months.","Participants were followed up every 6 months after the end of the intervention period, until 24 months.","Participants were followed up every 6 months after the end of the intervention period, until 24 months. The primary time point was chosen as 12 months post-intervention to match other trials.7",100.0
733,Primary outcome,The primary outcome was the proportion of participants who reported reaching ≥150 minutes of MVPA per week.,The primary outcome was the proportion of participants who reported reaching ≥150 minutes of MVPA per week.,"The primary outcome was the proportion of participants who reported reaching ≥150 minutes of MVPA per week. Physical activity was assessed using three validated questionnaires: Phone-FITT, the Physical Activity Scale for the Elderly (PASE), and the Community Healthy Activities Model Program for Seniors (CHAMPS). The primary outcome measure was the CHAMPS questionnaire.",100.0
733,Primary analysis,"Participants were analysed in the groups to which they were randomised, regardless of whether they received the intervention or not, and multiple imputation was used to include all participants in the analyses.","Participants were analysed in the groups to which they were randomised, regardless of whether they received the intervention or not, and multiple imputation was used to include all participants in the analyses.","Participants were analysed in the groups to which they were randomised, regardless of whether they received the intervention or not, and multiple imputation was used to include all participants in the analyses. Baseline characteristics were compared informally between treatment arms. Comparisons between treatment arms were made using random-effects regression models to allow for clustering between practices. Linear models were used for continuous outcome variables, logistic models for binary outcome variables, and negative binomial models for data on rate of falls. The CHAMPS score measuring minutes of physical activity followed a lognormal distribution with many zeros, and was therefore transformed to log e(CHAMPSscore+1).",100.0
675,Eligibility,"A total of 164 patients with MS referred themselves after having received information via the outpatient neurology clinic of the University Hospital Basel, other physicians, or advertisements posted in the Swiss Multiple Sclerosis Society Bulletin.","A total of 164 patients with MS referred themselves after having received information via the outpatient neurology clinic of the University Hospital Basel, other physicians, or advertisements posted in the Swiss Multiple Sclerosis Society Bulletin.","A total of 164 patients with MS referred themselves after having received information via the outpatient neurology clinic of the University Hospital Basel, other physicians, or advertisements posted in the Swiss Multiple Sclerosis Society Bulletin. The study was conducted from February 2007 to March 2009.",100.0
675,Eligibility,"Neurologists verified all patients for the following inclusion criteria: 1) diagnosis of relapsing-remitting (but no more than 2 exacerbations within the last year) or secondary progressive MS21 and 2) an Expanded Disability Status Scale (EDSS)22 score of ≤6 (no to moderately severe disability), with ≤1 step increase within the last year.","Neurologists verified all patients for the following inclusion criteria: 1) diagnosis of relapsing-remitting (but no more than 2 exacerbations within the last year) or secondary progressive MS21 and 2) an Expanded Disability Status Scale (EDSS)22 score of ≤6 (no to moderately severe disability), with ≤1 step increase within the last year.","Neurologists verified all patients for the following inclusion criteria: 1) diagnosis of relapsing-remitting (but no more than 2 exacerbations within the last year) or secondary progressive MS21 and 2) an Expanded Disability Status Scale (EDSS)22 score of ≤6 (no to moderately severe disability), with ≤1 step increase within the last year. Excluded were patients with reported or medically recorded diagnoses of current serious psychological disorders other than depression and anxiety syndromes, evidence of dementia as indicated by testing below the fifth percentile in at least 3 of 6 dimensions of neuropsychological functioning (i.e., attention and concentration, processing speed, executive function, verbal memory, and verbal processing), other currently life-threatening or severely disabling physical disorders, current MS exacerbation, symptomatic MS medication altered in the last 3 months, other disorders of the CNS, pregnancy, or inability to speak or read German.",100.0
