pragmeta_trial_id,doi,domain_name,quote,best_match,ratio
697,10.1002/pmrj.12377,Primary outcome,"Results revealed no group effect, time effect, or group x time interactions for the primary outcome measure of gait speed.","
Results revealed no group effect, time effect, or group x time interactions for the primary outcome measure of gait spee",100.0
697,10.1002/pmrj.12377,Primary analysis,Data were analyzed according to the intention-to-treat principle.,Data were analyzed according to the intention-to-treat principle.,100.0
697,10.1002/pmrj.12377,Primary analysis,Differences between groups at baseline were analyzed using analysis of variance (ANOVA) for continuous data and Mann-Whitney U tests for interval data.,Differences between groups at baseline were analyzed using analysis of variance (ANOVA) for continuous data and Mann-Whitney U tests for interval data.,100.0
1445,10.1016/j.athoracsur.2011.07.083,Eligibility,This study compared sympathicotomy over the second (R2) vs third (R3) costal head relative to these variables in patients with massive palmar hyperhidrosis.,This study compared sympathicotomy over the second (R2) vs third (R3) costal head relative to these variables in patients with massive palmar hyperhidrosis.,100.0
1445,10.1016/j.athoracsur.2011.07.083,Eligibility,A total of 121 consecutive patients with the classic manifestations of disabling palmoplantar hyperhidrosis [6] were prospectively randomized to R2 or R3 sympathicotomy.,A total of 121 consecutive patients with the classic manifestations of disabling palmoplantar hyperhidrosis [6] were prospectively randomized to R2 or R3 sympathicotomy.,100.0
1445,10.1016/j.athoracsur.2011.07.083,Eligibility,The 6 patients whose hyperhidrosis was not cured were significantly younger than those patients whose sympathicotomies were completely curative (19.7 ± 2.5 vs 26.4 ± 8.0 years; p = 0.04).,The 6 patients whose hyperhidrosis was not cured were significantly younger than those patients whose sympathicotomies were completely curative (19.7 ± 2.5 vs 26.4 ± 8.0 years; p = 0.04).,100.0
1445,10.1016/j.athoracsur.2011.07.083,Recruitment,"These 121 patients had bilateral procedures (ie, 2 sympathicotomies per patient) for a total of 142 procedures (122 R2 and 120 R3).","These 121 patients had bilateral procedures (ie, 2 sympathicotomies per patient) for a total of 142 procedures (122 R2 and 120 R3).",100.0
1445,10.1016/j.athoracsur.2011.07.083,Recruitment,The patients frequently were treated with medical management before they sought consultation for surgical consideration.,The patients frequently were treated with medical management before they sought consultation for surgical consideration.,100.0
1445,10.1016/j.athoracsur.2011.07.083,Recruitment,"For those patients without prior medical treatments and whose insurance carriers so required, we initiated topical aluminum chloride hexahydrate 20% (Drysol, Person & Covey, Glendale, CA) or 6.25% (Xerac AC, Person & Covey) in anhydrous ethyl alcohol, oral glycopyrrolate (Robinul, Shionogi USA Inc, Florham Park, NJ) at progressively increased dosages, or iontophoresis with the Drionic device (General Medical, Los Angeles, CA), despite the realization that these medical treatments would likely fail.","For those patients without prior medical treatments and whose insurance carriers so required, we initiated topical aluminum chloride hexahydrate 20% (Drysol, Person & Covey, Glendale, CA) or 6.25% (Xerac AC, Person & Covey) in anhydrous ethyl alcohol, oral glycopyrrolate (Robinul, Shionogi USA Inc, Florham Park, NJ) at progressively increased dosages, or iontophoresis with the Drionic device (General Medical, Los Angeles, CA), despite the realization that these medical treatments would likely fail.",100.0
1445,10.1016/j.athoracsur.2011.07.083,Setting,All operations were done as outpatient procedures.,All operations were done as outpatient procedures,100.0
1445,10.1016/j.athoracsur.2011.07.083,Organisation,The surgical techniques were as previously described [10].,The surgical techniques were as previously described [10].,100.0
1445,10.1016/j.athoracsur.2011.07.083,Organisation,The study design and subject informed consent form were reviewed and approved by the Doctors Surgery Center Institutional Review Board.,The study design and subject informed consent form were reviewed and approved by the Doctors Surgery Center Institutional Review Board.,100.0
1445,10.1016/j.athoracsur.2011.07.083,Flexibility (delivery),The surgical techniques were as previously described [10].,The surgical techniques were as previously described [10].,100.0
1445,10.1016/j.athoracsur.2011.07.083,Flexibility (adherence),The patients frequently were treated with medical management before they sought consultation for surgical consideration.,The patients frequently were treated with medical management before they sought consultation for surgical consideration.,100.0
1445,10.1016/j.athoracsur.2011.07.083,Follow-up,Patients were questioned at 6 months and after 1 year by phone or mail survey.,Patients were questioned at 6 months and after 1 year by phone or mail survey.,100.0
1445,10.1016/j.athoracsur.2011.07.083,Primary outcome,This study compared sympathicotomy over the second (R2) vs third (R3) costal head relative to these variables in patients with massive palmar hyperhidrosis.,This study compared sympathicotomy over the second (R2) vs third (R3) costal head relative to these variables in patients with massive palmar hyperhidrosis.,100.0
1445,10.1016/j.athoracsur.2011.07.083,Primary analysis,The Wilcoxon rank sum test was used for differences in continuous variables between sympathicotomy groups.,The Wilcoxon rank sum test was used for differences in continuous variables between sympathicotomy groups.,100.0
1445,10.1016/j.athoracsur.2011.07.083,Primary analysis,The Pearson χ2 test with Yates continuity correction was used for differences in dichotomous outcomes.,The Pearson χ2 test with Yates continuity correction was used for differences in dichotomous outcomes.,100.0
1445,10.1016/j.athoracsur.2011.07.083,Primary analysis,Logistic regression analysis was used to analyze multiple category exposures.,Logistic regression analysis was used to analyze multiple category exposures.,100.0
1691,10.1136/ard.2007.080002,Eligibility,"Eligible patients met the American College of Rheumatology (ACR) criteria for RA, were at least 18 years of age, had RA for at least 1 year, and had an inadequate response to MTX, as demonstrated by ongoing active disease (at randomisation ⩾10 swollen joints, ⩾12 tender joints, and C-reactive protein (CRP) levels ⩾1 mg/dl using a high sensitivity assay (upper limit of the normal range, 0.5)).","ligible patients met the American College of Rheumatology (ACR) criteria for RA, were at least 18 years of age, had RA for at least 1 year,4 and had an inadequate response to MTX, as demonstrated by ongoing active disease (at randomisation ⩾10 swollen joints, ⩾12 tender joints, and C-reactive protein (CRP) levels ⩾1 mg/dl using a high sensitivity assay (upper limit of the normal range, 0.5",99.74489795918367
1691,10.1136/ard.2007.080002,Recruitment,"The study utilised a double-blind, randomised, placebo-controlled design for the first 6 months to validate efficacy responses, and the study duration allowed for the opportunity to directly compare the safety profile of the active biologic treatment groups over 1 year.","The study utilised a double-blind, randomised, placebo-controlled design for the first 6 months to validate efficacy responses, and the study duration allowed for the opportunity to directly compare the safety profile of the active biologic treatment groups over 1 year.",100.0
1691,10.1136/ard.2007.080002,Setting,"The ATTEST (for “Abatacept or infliximab vs placebo, a Trial for Tolerability, Efficacy and Safety in Treating rheumatoid arthritis”) trial was designed to obtain data on the magnitude of the treatment effect in RA of abatacept or infliximab (an established inhibitor of TNF for RA) vs placebo, and to obtain relative efficacy and safety data on these two biological treatments in a single study.","The ATTEST (for “Abatacept or infliximab vs placebo, a Trial for Tolerability, Efficacy and Safety in Treating rheumatoid arthritis”) trial was designed to obtain data on the magnitude of the treatment effect in RA of abatacept or infliximab (an established inhibitor of TNF for RA) vs placebo, and to obtain relative efficacy and safety data on these two biological treatments in a single study.",100.0
1691,10.1136/ard.2007.080002,Organisation,"Overall, abatacept had a relatively more acceptable safety and tolerability profile, with fewer SAEs, serious infections, acute infusional events and discontinuations due to AEs than the infliximab group.","Overall, abatacept had a relatively more acceptable safety and tolerability profile, with fewer SAEs, serious infections, acute infusional events and discontinuations due to AEs than the infliximab group.",100.0
1691,10.1136/ard.2007.080002,Flexibility (delivery),"Abatacept was dosed according to weight: patients weighing less than 60 kg, 60–100 kg, or more than 100 kg received 500 mg, 750 mg, or 1000 mg of abatacept, respectively. Infliximab was dosed at 3 mg/kg for all patients.","Abatacept was dosed according to weight: patients weighing less than 60 kg, 60–100 kg, or more than 100 kg received 500 mg, 750 mg, or 1000 mg of abatacept, respectively. Infliximab was dosed at 3 mg/kg for all patients.",100.0
1691,10.1136/ard.2007.080002,Flexibility (adherence),"Between days 198–365, when the protocol permitted adjustments to background medications, 12.8% and 17.6% of abatacept and infliximab-treated patients, respectively, added a DMARD, or increased their dose of MTX/corticosteroids from baseline.","Between days 198–365, when the protocol permitted adjustments to background medications, 12.8% and 17.6% of abatacept and infliximab-treated patients, respectively, added a DMARD, or increased their dose of MTX/corticosteroids from baseline.",100.0
1691,10.1136/ard.2007.080002,Follow-up,"During the entire 12-month, double-blind period (days 1–365), SAEs, related SAEs, and discontinuations due to SAEs were lower with abatacept than infliximab.","During the entire 12-month, double-blind period (days 1–365), SAEs, related SAEs, and discontinuations due to SAEs were lower with abatacept than infliximab",100.0
1691,10.1136/ard.2007.080002,Primary outcome,"The primary endpoint was to evaluate a reduction in disease activity, measured by Disease Activity Score 28 (based on erythrocyte sedimentation rate levels; DAS28 (ESR)) with abatacept vs placebo at 6 months.","The primary endpoint was to evaluate a reduction in disease activity, measured by Disease Activity Score 28 (based on erythrocyte sedimentation rate levels; DAS28 (ESR)) with abatacept vs placebo at 6 months.",100.0
1691,10.1136/ard.2007.080002,Primary analysis,All patients who received at least one dose of study medication were assessed for efficacy and safety (intent-to-treat population).,All patients who received at least one dose of study medication were assessed for efficacy and safety (intent-to-treat population).,100.0
655,10.1016/j.arbres.2020.03.034,Eligibility,"Patient selection criteria were having a diagnosis of moderate-to-severe COPD (a Body mass index, Airflow obstruction, dyspnoea and Exercise capacity [BODE] index score of 3–7) according to international guidelines and having been clinically stable for the previous 4 weeks.","atient selection criteria were having a diagnosis of moderate-to-severe COPD (a Body mass index, Airflow obstruction, dyspnoea and Exercise capacity [BODE] index score of 3–7) according to international guidelines9 and having been clinically stable for the previous 4 weeks",99.63369963369964
655,10.1016/j.arbres.2020.03.034,Eligibility,"Recruited patients (recruitment visit, −1) attended an initial 8-week outpatient-based PR programme conducted in each hospital rehabilitation department.","Recruited patients (recruitment visit, −1) attended an initial 8-week outpatient-based PR programme conducted in each hospital rehabilitation department.",100.0
655,10.1016/j.arbres.2020.03.034,Eligibility,All patients gave written informed consent.,All patients gave written informed consent.,100.0
655,10.1016/j.arbres.2020.03.034,Eligibility,A multicentre open-label pragmatic parallel-group randomized clinical trial involving 13 hospitals.,a multicentre open-label pragmatic parallel-group randomized clinical trial involving 13 hospitals,100.0
655,10.1016/j.arbres.2020.03.034,Eligibility,Patients in the IG were asked to continue at home with a similar training schedule to that completed in the hospital.,Patients in the IG were asked to continue at home with a similar training schedule to that completed in the hospital.,100.0
655,10.1016/j.arbres.2020.03.034,Eligibility,Patients in the IG were asked to continue at home with a similar training schedule to that completed in the hospital.,Patients in the IG were asked to continue at home with a similar training schedule to that completed in the hospital.,100.0
655,10.1016/j.arbres.2020.03.034,Eligibility,Patients were considered non-adherent if they did not attend any 2 follow-up appointments and there was no clear clinical justification for not attending.,Patients were considered non-adherent if they did not attend any 2 follow-up appointments and there was no clear clinical justification for not attending.,100.0
655,10.1016/j.arbres.2020.03.034,Eligibility,"After the randomization visit, follow-up appointments were arranged for both groups at 3, 9 and 12 months.","After the randomization visit, follow-up appointments were arranged for both groups at 3, 9 and 12 months.",100.0
655,10.1016/j.arbres.2020.03.034,Eligibility,The analysis of covariance showed non-significant improvements in 6-min walk distance [19.9 m (95% CI −4.1/+43.8)] and Chronic Respiratory Disease Questionnaire – Emotion score [0.4 points (0–0.8)] in the IG.,The analysis of covariance showed non-significant improvements in 6-min walk distance [19.9 m (95% CI −4.1/+43.8)] and Chronic Respiratory Disease Questionnaire – Emotion score [0.4 points (0–0.8)] in the IG.,100.0
655,10.1016/j.arbres.2020.03.034,Eligibility,All available data from the randomized patients were used in the mixed models.,All available data from the randomized patients were used in the mixed models.,100.0
1395,10.1227/neu.0b013e3182284aca,Eligibility,Inclusion and exclusion criteria (Table 2) had to be met before enrollment.,Inclusion and exclusion criteria (Table 2) had to be met before enrollment.,100.0
1395,10.1227/neu.0b013e3182284aca,Eligibility,The key inclusion criteria consisted of a scheduled elective cranial procedure requiring a dural incision and an expectation of a class I/clean wound.,The key inclusion criteria consisted of a scheduled elective cranial procedure requiring a dural incision and an expectation of a class I/clean wound.,100.0
1395,10.1227/neu.0b013e3182284aca,Eligibility,Acute cranial trauma and malignant cranial tumor procedures were exclusions from this study.,Acute cranial trauma and malignant cranial tumor procedures were exclusions from this study.,100.0
1395,10.1227/neu.0b013e3182284aca,Recruitment,"A multicenter, prospective, randomized, controlled clinical trial, registered with ClinicalTrials.gov (NCT00859508), was performed under a U.S. Food and Drug Administration–approved investigational device exemption protocol.","A multicenter, prospective, randomized, controlled clinical trial, registered with ClinicalTrials.gov (NCT00859508), was performed under a U.S. Food and Drug Administration–approved investigational device exemption protocol.",100.0
1395,10.1227/neu.0b013e3182284aca,Recruitment,"The decision to use Onlay versus Substitute was made intraoperatively by the surgeon, based on the size of the defect and type of repair needed to achieve a watertight seal.","The decision to use Onlay versus Substitute was made intraoperatively by the surgeon, based on the size of the defect and type of repair needed to achieve a watertight seal.",100.0
1395,10.1227/neu.0b013e3182284aca,Setting,"A multicenter, prospective, randomized, controlled clinical trial, registered with ClinicalTrials.gov (NCT00859508), was performed under a U.S. Food and Drug Administration–approved investigational device exemption protocol.","A multicenter, prospective, randomized, controlled clinical trial, registered with ClinicalTrials.gov (NCT00859508), was performed under a U.S. Food and Drug Administration–approved investigational device exemption protocol.",100.0
1395,10.1227/neu.0b013e3182284aca,Organisation,"The control group consisted of dural replacement devices that had been previously cleared for marketing by the U.S. Food and Drug Administration via a premarket notification, or 510(k), and thus determined to be substantially equivalent.","The control group consisted of dural replacement devices that had been previously cleared for marketing by the U.S. Food and Drug Administration via a premarket notification, or 510(k), and thus determined to be substantially equivalent.",100.0
1395,10.1227/neu.0b013e3182284aca,Flexibility (delivery),A duraplasty is performed using BSC cut to the desired shape.,A duraplasty is performed using BSC cut to the desired shape.,100.0
1395,10.1227/neu.0b013e3182284aca,Flexibility (delivery),"To achieve close reapproximation, use the smallest appropriate diameter sutures with a tapered needle, not larger than the diameter of the suture.","To achieve close reapproximation, use the smallest appropriate diameter sutures with a tapered needle, not larger than the diameter of the suture.",100.0
1395,10.1227/neu.0b013e3182284aca,Follow-up,"Patients were evaluated preoperatively, immediately postoperatively (within 10 days), and at 1, 3, and 6 months.","Patients were evaluated preoperatively, immediately postoperatively (within 10 days), and at 1, 3, and 6 months.",100.0
1395,10.1227/neu.0b013e3182284aca,Primary outcome,The primary endpoint for this study was the absence of pseudomeningocele and extracerebral fluid collection confirmed by radiographic evaluation and the absence of CSF fistula (drainage from wound) at the 6-month postoperative visit.,The primary endpoint for this study was the absence of pseudomeningocele and extracerebral fluid collection confirmed by radiographic evaluation and the absence of CSF fistula (drainage from wound) at the 6-month postoperative visit.,100.0
1395,10.1227/neu.0b013e3182284aca,Primary analysis,"The primary hypothesis of this study is that, with regard to key clinical outcomes, the BSC device is not inferior to dural replacements cleared for marketing by the U.S. Food and Drug Administration.","The primary hypothesis of this study is that, with regard to key clinical outcomes, the BSC device is not inferior to dural replacements cleared for marketing by the U.S. Food and Drug Administration.",100.0
1186,10.1016/j.arthro.2010.02.020,Eligibility,"Inclusion criteria were patients who had frozen shoulder without abnormal findings on radiography, magnetic resonance imaging, or ultrasound. All patients complained of shoulder pain and stiffness without a response to conservative treatment for at least 6 months.","Inclusion criteria were patients who had frozen shoulder without abnormal findings on radiography, magnetic resonance imaging, or ultrasound. All patients complained of shoulder pain and stiffness without a response to conservative treatment for at least 6 months.",100.0
1186,10.1016/j.arthro.2010.02.020,Eligibility,"Exclusion criteria were patients with shoulder stiffness after humeral head fracture with internal fixation, shoulder surgery, locked anterior or posterior dislocation, severe glenohumeral osteoarthritis, or tumor.","Exclusion criteria were patients with shoulder stiffness after humeral head fracture with internal fixation, shoulder surgery, locked anterior or posterior dislocation, severe glenohumeral osteoarthritis, or tumor.",100.0
1186,10.1016/j.arthro.2010.02.020,Recruitment,This prospective study enrolled 74 consecutive patients who underwent arthroscopic capsular release for frozen shoulder at our institution between May 2000 and October 2006.,This prospective study enrolled 74 consecutive patients who underwent arthroscopic capsular release for frozen shoulder at our institution between May 2000 and October 2006.,100.0
1186,10.1016/j.arthro.2010.02.020,Setting,This prospective study enrolled 74 consecutive patients who underwent arthroscopic capsular release for frozen shoulder at our institution between May 2000 and October 2006.,This prospective study enrolled 74 consecutive patients who underwent arthroscopic capsular release for frozen shoulder at our institution between May 2000 and October 2006.,100.0
1186,10.1016/j.arthro.2010.02.020,Organisation,"All patients were given a consent form, with approval from the medical ethical committee of our hospital, before their surgery and underwent the same rehabilitation protocol after their surgery.","All patients were given a consent form, with approval from the medical ethical committee of our hospital, before their surgery and underwent the same rehabilitation protocol after their surgery.",100.0
1186,10.1016/j.arthro.2010.02.020,Flexibility (delivery),"The patients were immobilized with a sling for 4 weeks, unless they performed physical exercise. All patients began passive ROM exercises with the therapist the day after surgery. They were instructed to begin performing the full range of passive ER0 early as possible.","the patients were immobilized with a sling for 4 weeks, unless they performed physical exercise. All patients began passive ROM exercises with the therapist the day after surgery. They were instructed to begin performing the full range of passive ER0 early as possible",100.0
1186,10.1016/j.arthro.2010.02.020,Follow-up,"Except for 4 patients lost to follow-up, follow-up was obtained in 70 patients, including 41 patients in group 1 and 29 patients in group 2, with a mean of 28 months (range, 26 to 32 months).","Except for 4 patients lost to follow-up, follow-up was obtained in 70 patients, including 41 patients in group 1 and 29 patients in group 2, with a mean of 28 months (range, 26 to 32 months).",100.0
1186,10.1016/j.arthro.2010.02.020,Primary outcome,The aims of our study were to assess effects of the extent of capsular release and to define the benefit of additional release of the inferior glenohumeral ligament (IGHL) from inferior to posterior in frozen shoulder.,The aims of our study were to assess effects of the extent of capsular release and to define the benefit of additional release of the inferior glenohumeral ligament (IGHL) from inferior to posterior in frozen shoulder.,100.0
1186,10.1016/j.arthro.2010.02.020,Primary analysis,"Data were analyzed with SPSS software (SPSS, Chicago, IL). Statistical analysis was performed by use of the Wilcoxon signed-rank test for preoperative and postoperative motion and Constant scores, as well as to compare the 2 cohorts at corresponding time points.","Data were analyzed with SPSS software (SPSS, Chicago, IL). Statistical analysis was performed by use of the Wilcoxon signed-rank test for preoperative and postoperative motion and Constant scores, as well as to compare the 2 cohorts at corresponding time points.",100.0
729,10.1093/ageing/afu033,Eligibility,"Eligibility criteria included living at home and receiving case manager care, being housebound or attending day centres in Bradford, UK.","Eligibility criteria included living at home and receiving case manager care, being housebound or attending day centres in Bradford, UK.",100.0
729,10.1093/ageing/afu033,Eligibility,"People were excluded if they were unable to stand and walk independently; currently participating in an alternative exercise programme; registered blind. Those who had poorly controlled angina; had another household member already in the trial; had severe dementia or were receiving palliative care, were also excluded.","People were excluded if they were unable to stand and walk independently; currently participating in an alternative exercise programme; registered blind. Those who had poorly controlled angina; had another household member already in the trial; had severe dementia or were receiving palliative care, were also excluded.",100.0
729,10.1093/ageing/afu033,Recruitment,"Verbal assent was first sought by the member of the health or social services team coordinating individual care. Potential participants identified from GP registers were contacted by letter from the practice and responses were mailed directly to the study team. Those expressing an interest were visited at home by trained clinical researchers who undertook detailed screening, explained the study in full to eligible candidates and provided written information leaflets. Informed consent was obtained prior to baseline assessment.","Verbal assent was first sought by the member of the health or social services team coordinating individual care. Potential participants identified from GP registers were contacted by letter from the practice and responses were mailed directly to the study team. Those expressing an interest were visited at home by trained clinical researchers who undertook detailed screening, explained the study in full to eligible candidates and provided written information leaflets. Informed consent was obtained prior to baseline assessment.",100.0
729,10.1093/ageing/afu033,Setting,"The trial was conducted in Bradford, UK."," attending day centres in Bradford, UK.",66.66666666666667
729,10.1093/ageing/afu033,Setting,The intervention was delivered by Bradford Teaching Hospitals NHS Foundation Trust community physiotherapists.,the intervention was delivered by Bradford Teaching Hospitals NHS Foundation Trust community physiotherapists,100.0
729,10.1093/ageing/afu033,Organisation,"The control group continued to receive usual care from the primary healthcare team and, other than baseline and follow-up assessments, had no contact with the research team.","The control group continued to receive usual care from the primary healthcare team and, other than baseline and follow-up assessments, had no contact with the research team.",100.0
729,10.1093/ageing/afu033,Organisation,"Physiotherapists receive intervention training in a 2-h workshop. At the beginning of the intervention, participants are requested to perform five repetitions of each exercise in the routine. This progresses to 10 and then 15 repetitions as performance improves. The exercise routine takes <15 min to complete, and participants are requested to complete the routine three times a day on 5 days of the week.","Physiotherapists receive intervention training in a 2-h workshop. At the beginning of the intervention, participants are requested to perform five repetitions of each exercise in the routine. This progresses to 10 and then 15 repetitions as performance improves. The exercise routine takes <15 min to complete, and participants are requested to complete the routine three times a day on 5 days of the week.",100.0
729,10.1093/ageing/afu033,Flexibility (delivery),Participants receive weekly support from physiotherapists through five face-to-face home visits and seven telephone calls.,Participants receive weekly support from physiotherapists through five face-to-face home visits and seven telephone calls.,100.0
729,10.1093/ageing/afu033,Flexibility (delivery),"If participants are coping well with the exercises they are encouraged to progress within the programme. Progression is by increasing repetitions, introducing new exercises or advancing to the next level of the HOPE programme.","If participants are coping well with the exercises they are encouraged to progress within the programme. Progression is by increasing repetitions, introducing new exercises or advancing to the next level of the HOPE programme.",100.0
729,10.1093/ageing/afu033,Flexibility (adherence),"Adherence diaries were returned by 27 of the 28 participants (96%) who completed the 12-week intervention. Of the adherence diaries returned, the mean diary completion was 64%, the mean total adherence was 46% and the mean partial or total adherence was 67%.","Adherence diaries were returned by 27 of the 28 participants (96%) who completed the 12-week intervention. Of the adherence diaries returned, the mean diary completion was 64%, the mean total adherence was 46% and the mean partial or total adherence was 67%.",100.0
729,10.1093/ageing/afu033,Follow-up,Follow-up information is therefore available for 70 participants (83% of those randomised; 40 intervention participants and 30 control participants).,Follow-up information is therefore available for 70 participants (83% of those randomised; 40 intervention participants and 30 control participants,100.0
729,10.1093/ageing/afu033,Follow-up,All outcomes were collected at baseline and at 14 weeks post-randomisation.,All outcomes were collected at baseline and at 14 weeks post-randomisation.,100.0
729,10.1093/ageing/afu033,Primary outcome,"The primary outcome was mobility, measured using the timed-up-and-go test (TUGT).",". Primary outcome was mobility, measured using the timed-up-and-go test (TUGT).",96.20253164556962
729,10.1093/ageing/afu033,Primary outcome,"There was a non-significant trend towards a clinically important improved outcome in the intervention group (mean adjusted between-group difference in the TUGT 28.6 s, 95% CI −8.5, 65.9 s).","There was a non-significant trend towards a clinically important improved outcome in the intervention group (mean adjusted between-group difference in the TUGT 28.6 s, 95% CI −8.5, 65.9 s).",100.0
729,10.1093/ageing/afu033,Primary analysis,Missing data were addressed by listwise exclusion.,Missing data were addressed by listwise exclusion,100.0
729,10.1093/ageing/afu033,Primary analysis,The final intention-to-treat analysis included all randomised participants for whom the follow-up assessment of the primary outcome measure was available.,The final intention-to-treat analysis included all randomised participants for whom the follow-up assessment of the primary outcome measure was available.,100.0
1254,10.2106/jbjs.h.00769,Eligibility,"There were forty-nine women and five men with a mean age (and standard deviation) of 69.7 ± 6.43 years (range, fifty-five to eighty-five years) at the time of surgery.","There were forty-nine women and five men with a mean age (and standard deviation) of 69.7 ± 6.43 years (range, fifty-five to eighty-five years) at the time of surgery.",100.0
1254,10.2106/jbjs.h.00769,Eligibility,"There was no substantial difference between the two cohorts in terms of preoperative conditions, including the extent of disease, pain, functional disability, deformity, range of motion, bone loss, and/or prior surgical treatments.","There was no substantial difference between the two cohorts in terms of preoperative conditions, including the extent of disease, pain, functional disability, deformity, range of motion, bone loss, and/or prior surgical treatments.",100.0
1254,10.2106/jbjs.h.00769,Recruitment,"From October to December 2004, the senior author (Y.-H.K.) performed fifty-nine consecutive primary bilateral total knee arthroplasties in fifty-nine patients.","From October to December 2004, the senior author (Y.-H.K.) performed fifty-nine consecutive primary bilateral total knee arthroplasties in fifty-nine patients.",100.0
1254,10.2106/jbjs.h.00769,Setting,"The study was registered in the ClinicalTrials.gov Protocol Registration System (trial number, NCT00837447).","The study was registered in the ClinicalTrials.gov Protocol Registration System (trial number, NCT00837447).",100.0
1254,10.2106/jbjs.h.00769,Organisation,All patients underwent a single-stage bilateral (sequential) total knee arthroplasty under one anesthetic.,All patients underwent a single-stage bilateral (sequential) total knee arthroplasty under one anesthetic.,100.0
1254,10.2106/jbjs.h.00769,Flexibility (delivery),The knee was placed in a continuous-passive-motion machine after the splint was removed. All patients began walking with crutches or a walker and started active and passive range-of-motion exercises on the second day after the operation.,The knee was placed in a continuous-passive-motion machine after the splint was removed. All patients began walking with crutches or a walker and started active and passive range-of-motion exercises on the second day after the operation.,100.0
1254,10.2106/jbjs.h.00769,Follow-up,"Clinical and radiographic evaluations were done at three months after the operation, at one year, and then yearly thereafter.","Clinical and radiographic evaluations were done at three months after the operation, at one year, and then yearly thereafter.",100.0
1254,10.2106/jbjs.h.00769,Primary outcome,"The mean postoperative Knee Society and Hospital for Special Surgery knee scores were 93.7 and 89 points, respectively, for the knees with a standard posterior cruciate-retaining prosthesis, and they were 93.9 and 90 points, respectively, for the knees with a high-flexion posterior cruciate-retaining prosthesis.","The mean postoperative Knee Society and Hospital for Special Surgery knee scores were 93.7 and 89 points, respectively, for the knees with a standard posterior cruciate-retaining prosthesis, and they were 93.9 and 90 points, respectively, for the knees with a high-flexion posterior cruciate-retaining prosthesis.",100.0
1254,10.2106/jbjs.h.00769,Primary analysis,"The changes in the Knee Society, the Hospital for Special Surgery, and the WOMAC scores were evaluated with use of the Student paired t test and the Pearson nonparametric chi-square test.","The changes in the Knee Society, the Hospital for Special Surgery, and the WOMAC scores were evaluated with use of the Student paired t test and the Pearson nonparametric chi-square test.",100.0
657,10.1093/ptj/pzz017,Eligibility,Eighty people with Expanded Disability Status scores of 1 to 6.5 participated in this trial.,Eighty people with Expanded Disability Status scores of 1 to 6.5 participated in this trial.,100.0
657,10.1093/ptj/pzz017,Eligibility,"The inclusion criteria were as follows: (1) diagnosed with MS in accordance with the McDonald criteria27; (2) registered at the MS outpatient clinic; (3) living in 1 of 6 selected municipalities; (4) aged 18 years or older; (5) capable of providing signed written informed consent; and (6) EDSS score between 1 and 6.5 (1 = minor disability, 6.5 = able to walk 20 m with or without a walking aid).","The inclusion criteria were as follows: (1) diagnosed with MS in accordance with the McDonald criteria27; (2) registered at the MS outpatient clinic; (3) living in 1 of 6 selected municipalities; (4) aged 18 years or older; (5) capable of providing signed written informed consent; and (6) EDSS score between 1 and 6.5 (1 = minor disability, 6.5 =  able to walk 20 m with or without a walking ai",99.74683544303798
657,10.1093/ptj/pzz017,Recruitment,"In August 2015, 1 of the MS nurses at the Department of Neurology, Nordland Hospital Trust in Bodø, Norway, sent out invitation letters with a consent form to 160 persons with MS who were registered at the MS outpatient clinic, had EDSS scores of 0 to 7, and lived in 1 of the 6 municipalities included in the study.","In August 2015, 1 of the MS nurses at the Department of Neurology, Nordland Hospital Trust in Bodø, Norway, sent out invitation letters with a consent form to 160 persons with MS who were registered at the MS outpatient clinic, had EDSS scores of 0 to 7, and lived in 1 of the 6 municipalities included in the study.",100.0
657,10.1093/ptj/pzz017,Recruitment,Ninety-three persons returned signed written informed consent.,Ninety-three persons returned signed written informed consent.,100.0
657,10.1093/ptj/pzz017,Setting,The GroupCoreDIST intervention was conducted by 6 physical therapists in 6 municipalities in Norway.,The GroupCoreDIST intervention was conducted by 6 physical therapists in 6 municipalities in Norway.,100.0
657,10.1093/ptj/pzz017,Setting,Standard care included the usual care for individuals with MS in the same municipalities.,Standard care included the usual care for individuals with MS in the same municipalities.,100.0
657,10.1093/ptj/pzz017,Flexibility (delivery),The exercises were individualized to ensure that key impairments contributing to reduced balance and trunk control were addressed in each individual.,The exercises were individualized to ensure that key impairments contributing to reduced balance and trunk control were addressed in each individual.,100.0
657,10.1093/ptj/pzz017,Flexibility (delivery),"The physical therapists individualized the exercises by tailoring them according to each individual's symptoms, disability level, and general well-being, and they intensified the exercises by increasing number of repetitions, level of difficulty, and/or by adding motor-cognitive dual tasks as movement quality improved.","The physical therapists individualized the exercises by tailoring them according to each individual's symptoms, disability level, and general well-being, and they intensified the exercises by increasing number of repetitions, level of difficulty, and/or by adding motor-cognitive dual tasks as movement quality improved.",100.0
657,10.1093/ptj/pzz017,Follow-up,"Assessments were conducted at baseline and at weeks 7, 18, and 30.","Assessments were conducted at baseline and at weeks 7, 18, and 30.",100.0
